매장명,작성일,리뷰내용,감정분석
달빛에구운고등어 평택송탄점,2026-03-29,bu**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목아이 오며가며 보기만 하다가 아들과 함께 늦은 점심을 먹기 위해 찾은 식당이었는데. 주차도 편하고 메뉴도 다양하네요! 맛도 좋아요~~ 접기 음식이 맛있어요재료가 신선해요가성비가 좋아요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-29,삥꾸색루삐 팔로우 점심에 방문 너무 맛있어서 일주일만에 재방문이요! 음식이 맛있어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-29,에라이6938 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 생선먹고싶어 방문했는데 밑반찬도 맛있었습니다! 음식이 맛있어요양이 많아요인테리어가 멋져요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-28,시크릿29 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 생선구이가 먹고싶어서 방문했는데 주차장이 넓고 편리해요. 모듬구이로 시켰는데 구성도 알차고 좋아요~ 음식이 맛있어요재료가 신선해요매장이 넓어요매장이 청결해요주차하기 편해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-28,"megaksh 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이 깔끔하고 맛있고 셀프바도 다양해서 자주오게됩니다 음식이 맛있어요재료가 신선해요가성비가 좋아요메뉴 구성이 알차요매장이 넓어요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단",긍정
달빛에구운고등어 평택송탄점,2026-03-28,"ojy**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장회식, 가족모임연인・배우자 음식이 맛있어요재료가 신선해요양이 많아요가성비가 좋아요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단",긍정
달빛에구운고등어 평택송탄점,2026-03-28,divia5 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이부모님 가족과함께 방문해요 맛있게 잘먹었어요 음식이 맛있어요재료가 신선해요양이 많아요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-29,프리지아향기9137 팔로우 음식이 맛있어요+4 개의 리뷰가 더 있습니다 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-26,구나우딩요 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님 생선구이집으로 깔끔하고 맛잇어용 양이 많아요음식이 맛있어요매장이 넓어요인테리어가 멋져요친절해요 반응 남기기 방문일 2026년 3월 26일 목요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-25,쩌리95 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 깔끔하고 편안한 분위기네요 맛있게 먹겠습니다 음식이 맛있어요인테리어가 멋져요 반응 남기기 방문일 2026년 3월 25일 수요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-24,"이현민 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이 사진을 너무 못 찍어서 죄송합니다. 이제 20개월 된 아기와 저녁 외식을 하려고 어디 갈지 검색하다가 알게 된 곳이에요. 생선구이뿐만 아니라 12첩 반찬 뷔페도 있어서 아기가 먹을 수 있는 메뉴가 있어 좋더라고요. 맛도 좋고요. 다음에 또 와야겠어요 😊 접기 메뉴 구성이 알차요매장이 넓어요매장이 청결해요아이와 가기 좋아요 반응 남기기 방문일 2026년 3월 24일 화요일 인증 수단",긍정
달빛에구운고등어 평택송탄점,2026-03-22,"행운아8245 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 직원분들이 친절하시네요 떡볶이,누룽지 맛있어요 밑반찬을 잘하는듯 가족들하고 오기좋아요 주차하기도 편해요 특별한 메뉴가 있어요주차하기 편해요 반응 남기기 방문일 2026년 3월 22일 일요일 인증 수단",긍정
달빛에구운고등어 평택송탄점,2026-03-22,"다람쥐14 팔로우 아침에 방문예약 없이 이용대기 시간 바로 입장나들이연인・배우자 생신이 화덕이라 너무 맛있어요.반찬도 12첩이라 다양하게 먹을 수 있어서 너무 좋고, 맛도 일품입니다. 지주 방문할 것 같아요. 직원분들도 친절차고 매장도 깨끗해요 접기 음식이 맛있어요가성비가 좋아요인테리어가 멋져요매장이 넓어요매장이 청결해요 반응 남기기 방문일 2026년 3월 22일 일요일 인증 수단",긍정
달빛에구운고등어 평택송탄점,2026-03-21,"mire9635 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장나들이아이, 연인・배우자 화덕구이 생선의 갓구운 참맛을 함께하는 행복을 위해, 초심! 음식이 맛있어요 반응 남기기 방문일 2026년 3월 21일 토요일 인증 수단",긍정
달빛에구운고등어 평택송탄점,2026-03-21,쏭블리52 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트지인・동료 처음와봤는데 양도 많구 맛있어요ㅎㅎㅎ너무 만족스러운 한 끼에요!! 음식이 맛있어요양이 많아요반찬이 잘 나와요기본 안주가 좋아요매장이 넓어요 반응 남기기 방문일 2026년 3월 21일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-21,라벤다524 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상지인・동료 음식이 맛있어요재료가 신선해요반찬이 잘 나와요건강한 맛이에요주차하기 편해요 반응 남기기 방문일 2026년 3월 21일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-20,gra**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 화덕에 구워 담백해서 좋아요. 셀프바에 있는 빈찬들도 맛있고.. 건강하게 식사하기 좋아요. 음식이 맛있어요특별한 메뉴가 있어요매장이 넓어요친절해요매장이 청결해요 반응 남기기 방문일 2026년 3월 20일 금요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-19,gen**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상지인・동료 음식이 맛있어요 반응 남기기 방문일 2026년 3월 19일 목요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-16,jhs2908 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장비즈니스지인・동료 구성도 좋고 반찬이 잘나오고 부페식이라 먹기좋어요 ㅎㅎ 자주오고있어요 음식이 맛있어요재료가 신선해요가성비가 좋아요코스요리가 알차요단체모임 하기 좋아요 반응 남기기 방문일 2026년 3월 16일 월요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-15,우리석이 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장나들이아이 반찬다양하고 후식도있고 배부르게 먹었습니다!!! 음식이 맛있어요 반응 남기기 방문일 2026년 3월 15일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-15,wl16 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 생선 구이 종류도 많고 구이외에 조림이나 뚝배기불고기처럼 다른 메뉴도 있어서 다양하게 먹기 너무 좋아요!! 셀프바에 반찬들도 있어서 먹고싶은 반찬 추가로 가져오기도 편리하고 매장이 넓어서 단체로와도 좋을거같아요:> 식후 홍시랑 누룽지탕이 있어서 든든하네요!! 2인이 와서 고등어구이 한마리랑 조림 하나 주문도 가능하네요! 직원님이 너무 친절하시구 센스도 좋으세요🥰 다음에 또 방문할게요 접기 음식이 맛있어요양이 많아요특별한 메뉴가 있어요가성비가 좋아요반찬이 잘 나와요 반응 남기기 방문일 2026년 3월 15일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-15,빤22 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이연인・배우자 음식도 맛있고. 비오는 날이라 김치빈대떡도 서비스로주시네요 잘 먹었습니다 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요매장이 넓어요 반응 남기기 방문일 2026년 3월 15일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-15,golf3315 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이 인터넷검색하고 첫방문이었는데 정말 왜이제야와본건가후회가되는곳이었어요 입구들어서는순간부터 너무친절하게 맞이해주시고 음식도 뭐하나빠지는거없 다 너무맛있었어요 자주찾아에될것같아요 접기 음식이 맛있어요재료가 신선해요인테리어가 멋져요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 15일 일요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-14,에라이6938 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 생선을 먹고싶어 주변검색하다가 방문하게 되었습니다. 맛있게 잘먹었습니다. 음식이 맛있어요재료가 신선해요인테리어가 멋져요친절해요 반응 남기기 방문일 2026년 3월 14일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-14,주발태발 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이 맛있어서 아이들과 자주옵니다 음식이 맛있어요양이 많아요가성비가 좋아요매장이 넓어요매장이 청결해요 반응 남기기 방문일 2026년 3월 14일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-14,myl**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 너무맛있고 친절해서 기분이좋아요♡ 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요인테리어가 멋져요 반응 남기기 방문일 2026년 3월 14일 토요일 인증 수단,긍정
달빛에구운고등어 평택송탄점,2026-03-14,Eun5894 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자 매주 토요일 평택올일이 있어 점심을 여기서.먹고있어요. 집에서 생선요리 해먹기 어려운데 신선하고 맛있는 생선 먹을 수 있어서 좋아용^^ 음식이 맛있어요재료가 신선해요양이 많아요매장이 넓어요혼밥하기 좋아요 반응 남기기 방문일 2026년 3월 14일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-03-30,일찍왔어요 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장여행부모님 깔끔한 생선구이가 맛있고 셀프바가 있어서 양도 마음껏 먹을 수 있어요! 부모님도 좋아하세요 음식이 맛있어요양이 많아요매장이 넓어요매장이 청결해요 반응 남기기 방문일 2026년 3월 30일 월요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-03-27,"쿠리미25 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상, 친목친구 타지역 친구가 놀러와서 함께 오게됬는데 너무 맛있게 잘먹고가요~^^ 또올께용~!! 음식이 맛있어요양이 많아요메뉴 구성이 알차요반찬이 잘 나와요잡내가 적어요 반응 남기기 방문일 2026년 3월 27일 금요일 인증 수단",긍정
달빛에구운고등어 진해점,2026-03-23,히스파걸 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 아… 뭔가 부족해… 뭘까?! 양이 많아요친절해요 반응 남기기 방문일 2026년 3월 23일 월요일 인증 수단 결제내역,긍정
달빛에구운고등어 진해점,2026-03-14,보라보라보라행 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 진짜 생선이 너무 부드럽고 생선안먹는 아이가 너무 잘먹었습니다^^ 또 방문할게요^^ 음식이 맛있어요재료가 신선해요인테리어가 멋져요친절해요매장이 청결해요 반응 남기기 방문일 2026년 3월 14일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-03-03,"정지사랑28 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임아이, 연인・배우자 고등어 튼실하고 좋아요~ 반찬도 셀프로 먹을수있어서 좋구요~ 맛납니다^^ 아이도 좋아해요~ 음식이 맛있어요재료가 신선해요매장이 넓어요친절해요매장이 청결해요 반응 남기기 방문일 2026년 3월 3일 화요일 인증 수단",긍정
달빛에구운고등어 진해점,2026-03-01,ajjae 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장 지나가다가 보고 우연히 방문했는데 음식 양도 많고 너무 만족스럽게 먹고 갑니다!! 무엇보다 사람들이 많아서 맛집 느낌이 나는 것 같네요~~ 다음에도 기회가 된다면 또 방문할게요~~~!! 접기 음식이 맛있어요재료가 신선해요양이 많아요 반응 남기기 방문일 2026년 3월 1일 일요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-02-28,Jamesu 팔로우 밤에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 가성비가 너무 좋아요 생선도 토실토실 부들부들해서 증말 맛있습니다 음식이 맛있어요재료가 신선해요양이 많아요가성비가 좋아요매장이 넓어요 반응 남기기 방문일 2026년 2월 28일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-02-15,"ern**** 팔로우 저녁에 방문예약 없이 이용대기 시간 30분 이내가족모임, 회식 일단 맛 자체도 다른 지점 보다 별로고 종업원이 귀찮은건지 일 하기 싫으시면 말로 하세요. 꼭 굳이 손님한테 콕 집어서 이상한 소리 해가면서 스트레스 푸시는거 같습니다! 연휴에 일한다고 기분 잡친다고 투덜대는건진 몰라도 중년 여성 알바분 일 잘하시는 것도 아닌거 같던데 일하기 싫은지 그렇게 표정 썩은채로 일 할거면 그냥 집에서 쉬시고 괜히 손님한테 뭐라 쿠사리 넣지 마시고 나오지 마세요 손님 기분 잡치게 하는데는 일가견이 있으신거 같습니다~ 다음에 지나가다가 그 아줌마 없으면 다시 들리겠습니다 컨셉이 독특해요 표정을 눌러 반응을 남겨 보세요! 반응 남기기 방문일 2026년 2월 15일 일요일 인증 수단",부정
달빛에구운고등어 진해점,2026-02-15,aprestiger 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트부모님 음식이 맛있어요가성비가 좋아요 반응 남기기 방문일 2026년 2월 15일 일요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-02-14,우리별방랑자 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 생선구이랑 고추장불고기도 맛있는데 샐러드바에 반찬들도 퍼먹다보니 배가 터질듯이 하네요^^ 마지막에 숭늉떠와서 마무리했습니다!! 너무좋네요^^ 접기 음식이 맛있어요반찬이 잘 나와요메뉴 구성이 알차요양이 많아요친절해요 반응 남기기 방문일 2026년 2월 14일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-02-07,"민트라떼31 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구, 아이, 연인・배우자 허겁지겁 먹는다고 메인을 못찍었네요 고등어구이도 같이 나오는 미역국도 반찬들도 다 맛있어요 부족한 반찬은 셀프바에서 담아먹을 수 있고 아이들이 좋아하는 소세지 계란말이도 있어서 만족스럽네요 전체적으로도 깔끔한 분위기라 지인들과 어른들과 함께 식사하기에도 좋아요^^ 접기 음식이 맛있어요재료가 신선해요반찬이 잘 나와요친절해요주차하기 편해요 반응 남기기 방문일 2026년 2월 7일 토요일 인증 수단",긍정
달빛에구운고등어 진해점,2026-01-31,체리빵28 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장기념일연인・배우자 생선이 너무너무 맛있어요~!! 음식이 맛있어요매장이 넓어요 반응 남기기 방문일 2026년 1월 31일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-01-23,루비반지66 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 생선이 화덕에 구위서 비린맛없이 고소하고 매장어 넓어서 쾌적하고 리필반찬이 있어서 너무 푸짐해요~~~ 배터집니다^^ 접기 음식이 맛있어요매장이 넓어요친절해요 반응 남기기 방문일 2026년 1월 23일 금요일 인증 수단,부정
달빛에구운고등어 진해점,2026-01-19,"진한홍삼 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 집에서 생선구워 먹기 힘든데, 편하게 잘 구워진 생선을 먹을 수 있어서 너무 좋아요..딱 맛있게 구워진 생선에 맛깔진 밑반찬까지!! 내일 또 먹으러 올래요😍 음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요가성비가 좋아요반찬이 잘 나와요 반응 남기기 방문일 2026년 1월 19일 월요일 인증 수단",긍정
달빛에구운고등어 진해점,2026-01-18,나경OI 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 남편이랑 일요일 알차게 보내고 처음 와보았던 식사장소에요! 여태 먹었던 생선구이중에 제일 맛있었어요🫠❤️ 음식이 맛있어요재료가 신선해요반찬이 잘 나와요메뉴 구성이 알차요매장이 넓어요 반응 남기기 방문일 2026년 1월 18일 일요일 인증 수단,긍정
달빛에구운고등어 진해점,2026-01-01,오기5437 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목부모님 맛집이라서 처음 방문 반찬은 싱겁고 생선이 덜익혀서 비린내가 나서 다 못먹음 불고기 덜어먹을 그릇 달라고 내가 가서 말하니 앞에 접시 더 줬다며 불친절 그러고는 2개 가져다 줌 그런말 하지말고 주지 애랑 나눠먹을려고 달라고 한건데 국물요리를 접시에 먹냐고 아무튼 두번은 안갈듯 생선집이면 생선익힘에 신경 좀 쓰시길 반응 남기기 방문일 2026년 1월 1일 목요일 인증 수단,부정
달빛에구운고등어 진해점,2026-01-01,"먀웅냐옹 팔로우 저녁에 방문예약 없이 이용대기 시간 10분 이내 가져다 주신 밥 뚜껑을 열어보니 먹던 밥이 있었습니다 이건 밥이나 반찬을 남은걸 그대로 사용한단 소리인거 같은데 너무 불쾌하고 찝찝했습니다 그리고 17시에 브레이크 타임이 끝나서 16:58쯔음에 문 앞에 서 있었는데 저 포함 10명 정도 문 앞에서 대기를 하는데도 칼같이 17시에 문을 여시더라구요 물론 규정인 것도 알고 그러실 수도 있다고 생각하지만.다른 어르신들이 문 좀 열어주지 그랬냐는 질문에 어쩔 수 없다는 대답으로 불친절하게 말해서 저 포함 많은 손님들이 기분 나빠했습니다( 흰 머리끈을 한 아주머니 직원이였고 식당에 있는 내내 그 직원이 불친절했고 일하기 싫어 보이셨습니다. 그 분 외에 다른 직원분들은 친절하셨습니다)본사 이메일과 인스타그램에 문의 남겼는데 회신이 없네요 확인 부탁드립니다 매장이 넓어요 반응 남기기 방문일 2026년 1월 1일 목요일 인증 수단 달빛에구운고등어 진해점 고객님, 매장 이용에 불편을 드린 점 유감스럽게 생각합니다. 남겨주신 의견은 확인하였습니다. 말씀해주신 내용과 관련하여, 저희 매장은 식품위생법을 준수하여 매일 당일 아침 반찬 준비 및 생선 손질을 진행하고 있으며, 당일 소진을 원칙으로 운영하고 있습니다. 공기밥 및 반찬은 어떠한 경우에도 재사용하지 않습니다. 해당 사안은 내부 점검을 통해 관리 기준을 다시 확인하였으며, 향후 동일한 오해가 발생하지 않도록 위생 관리와 직원 교육을 강화하겠습니다. 또한 브레이크 타임 이후 입장 안내 과정에서 충분한 설명이 이루어지지 못한 점에 대해서도 개선하겠습니다. 의견을 남겨주신 점 감사드리며, 보다 신뢰할 수 있는 매장 운영을 위해 노력하겠습니다",부정
달빛에구운고등어 진해점,2025-12-27,워니맘192 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장가족모임부모님 5인이상은 미리 예약 하시는게 좋을거 같아요 점심시간 조금 피해서갔더니 웨이팅없이 바로먹었구요 5인이라 2명3명 옆테이블로 붙여주시네요 부모님 모시고 가기 딱 좋은곳인거같아요 매장도 깔끔하고 음식도 깔끔 주차도 편하게했네요 특히 양념고등어 완전 강추!!!👍👍 접기 음식이 맛있어요재료가 신선해요양이 많아요가성비가 좋아요메뉴 구성이 알차요 반응 남기기 방문일 2025년 12월 27일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2025-12-22,"no**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구 친구랑 재방문했어요 오늘 동지라고 동지팥죽이 있네요! 대박~~ㅎㅎ팥죽 안좋아하는데 왜 맛있는거죠ㅜ 맛있어서 두그릇 떠먹었어요 오늘은 고구마랑 옥수수도 추가로 더 있네요 고구마,옥수수 둘다 달고 맛있었습니다 생선이 메인인데 오늘 먹느라 생선사진은 없네요 ㅎㅎ직원분들도 넘 친절하시고 음식도 맛있고 또 방문하겠습니다 접기 음식이 맛있어요양이 많아요특별한 메뉴가 있어요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2025년 12월 22일 월요일 인증 수단",긍정
달빛에구운고등어 진해점,2025-12-15,kkj6368 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이지인・동료 재료가 신선해요양이 많아요 반응 남기기 방문일 2025년 12월 15일 월요일 인증 수단,긍정
달빛에구운고등어 진해점,2025-12-09,qkrtnrud0317 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 접기 음식이 맛있어요재료가 신선해요가성비가 좋아요친절해요매장이 넓어요 반응 남기기 방문일 2025년 12월 9일 화요일 인증 수단,긍정
달빛에구운고등어 진해점,2025-12-06,"irene2427 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 형편없는 음식과 불친절함을 제대로 겪었습니다.회사 직원들과 평소 점심특선 덕에 자주 찾던 곳이었지만, 오늘 주문한 고갈비 소스에서 강한 술 냄새와 쓴맛이 나 도저히 먹기 어려웠습니다. 말씀드렸음에도 사과 한마디 없이 화난 표정으로 고갈비를 가져가시고. 다시 주문한 고등어는 다른 테이블로 갔다며 종업원이 사과 한마디 없이 또 통보. 매장이 바쁜 것도 아니었는데 30분 넘게 기다려 받은 고등어는 너무 심하게 타 있어 껍질이 긁혀진 상태로 나왔으며 기다린 매장이 너무 춥고 고등어 기달린 시간이 너무 길어 미역국은 냉국 수준된지 오래라., 데워 줄수 있냐 하니 “우리는 안 데워준다”는 무성의한 답. 셀프바도 저녁 장사하는 곳인데 7시 20분에 마감 된다 통보..전반적으로 불쾌하고 불편한 식사. 반응 남기기 방문일 2025년 12월 6일 토요일 인증 수단",부정
달빛에구운고등어 진해점,2025-12-06,"dlwpsms275 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이 나이제안 1인1매뉴 불친절 음악이 좋아요 반응 남기기 방문일 2025년 12월 6일 토요일 인증 수단",부정
달빛에구운고등어 진해점,2025-11-25,sorentoso 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상지인・동료 맛있어요! 개인적으로 고등어 기름을 좀 빼줬음 좋겠어요 조금 기름져요 셀프파 밑반찬들 맛있습니당ㅎ 음식이 맛있어요 반응 남기기 방문일 2025년 11월 25일 화요일 인증 수단 결제내역,긍정
달빛에구운고등어 진해점,2025-11-10,sshappyda 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 오늘은 사진을 못찍었고 며칠전에 모임 기념으로 찍은 사진이 있어 올려요 예전에 먹었던 갈치구이 생각이 나서 일부러 창원에서 진해까지 가서 먹었는데 오늘은 갈치가 많이 짰어요ㅠㅠ그리고 일하시는 중년 직원분 마스크도 쓰지 않고 계속 주방분들과 대화 나누셔서 밥 먹는내내 불편하더라구요 요즘 독감이 많이 유행한다는데 마스크 쓰고 업무 보셨으면 좋겠어요 오늘도 누룽지까지 맛있게 잘 먹었습니다 접기 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2025년 11월 10일 월요일 인증 수단,긍정
달빛에구운고등어 진해점,2025-11-09,"묵자야 밥 묵자 팔로우 밤에 방문예약 없이 이용대기 시간 바로 입장나들이, 일상 맛나용~ 음식이 맛있어요 반응 남기기 방문일 2025년 11월 9일 일요일 인증 수단",긍정
달빛에구운고등어 진해점,2025-11-02,"보름님76 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 고등어구이, 고등어조림 여러가지 밥 반찬들이 많이 나와서 너무 맛있게 잘 먹었어요 음식이 맛있어요특별한 메뉴가 있어요인테리어가 멋져요 반응 남기기 방문일 2025년 11월 2일 일요일 인증 수단",긍정
달빛에구운고등어 진해점,2025-11-01,씽아맘 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 달빛에 구운 고등어 첫 방문이에요 모듬구이 2인상 생선 양이 많아 2명 먹기 힘들었어요 음식이 맛있어요양이 많아요주차하기 편해요 반응 남기기 방문일 2025년 11월 1일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2025-10-25,mis**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장지인・동료 생선양이 많고가격도 조금저렴했어면 좋아요 가성비가 좋아요특별한 메뉴가 있어요양이 많아요 반응 남기기 방문일 2025년 10월 25일 토요일 인증 수단,긍정
달빛에구운고등어 진해점,2025-10-19,별9141 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장 한 번 가보고 또 가게 되네요. 음식이 맛있어요 반응 남기기 방문일 2025년 10월 19일 일요일 인증 수단,긍정
달빛에구운고등어 대전월드컵점,2026-03-26,"초이스cgr 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목친구 점주가 배가 불렀네요~ 달빛 월드컵점 가지마세요. 전번에 고등어구이를 시켰는데 껍질이 너무타서 직원한테 말했어요.그런데 오늘 2인분 시켰는데 또 너무 탄거예요.1인은 아예 껍질이 벗겨서 나왔고요.너무 타서 벗겨냈나?.사장 왈 타지않게하면 속이 안 익는다네요.ㅋ 다른 닯빛은 안그런다고 하니 거기가서 먹으라고 하네요,황당!! 불 친절이 도를 넘네요. 혼밥하기 좋아요 반응 남기기 방문일 2026년 3월 26일 목요일 인증 수단 결제내역 달빛에구운고등어 대전월드컵점 안녕하세요, 달빛에구운고등어 대전월드컵점입니다! 😊 초이스cgr님, 정말 죄송합니다! 고등어구이와 관련해 불편을 드려서 마음이 아프네요. 껍질이 탈 정도로 조리된 건 정말 아닌데... 😢 저희가 친절하지 못한 점도 사과드리며, 개선하여 다음 방문 시 더 나은 경험을 제공할 수 있도록 노력할게요! 소중한 의견 주셔서 감사합니다! 💖",긍정
달빛에구운고등어 대전월드컵점,2026-03-22,"hyu**** 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 친목, 나들이친구 한 열번째 오는거 같아요 아이들이랑 오기 좋아요! 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요인테리어가 멋져요 반응 남기기 방문일 2026년 3월 22일 일요일 인증 수단",긍정
달빛에구운고등어 대전월드컵점,2026-03-21,"kty090812 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이, 부모님 아이랑 같이 오기 좋아요! 생선구이는 물론 샐러드바 계란말이도 맛있구요 👍 음식이 맛있어요반찬이 잘 나와요샐러드바가 잘 되어있어요 반응 남기기 방문일 2026년 3월 21일 토요일 인증 수단",긍정
달빛에구운고등어 대전월드컵점,2026-03-21,이쀼니 또기 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내가족모임연인・배우자 완~~~전 마시떠요 ㅎㅎㅎ 직원분들 친절하시고 카운터에 계신 사장님?이 아기도 잘 챙겨주셨어요!!! 담에 또 갈게용~~~👏🏻👏🏻👏🏻 음식이 맛있어요양이 많아요재료가 신선해요친절해요매장이 청결해요 반응 남기기 방문일 2026년 3월 21일 토요일 인증 수단,긍정
달빛에구운고등어 대전월드컵점,2026-03-15,거북이21 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 기본 밑반찬이 많아서 좋아요 생선들도 크기가 크고 부드러워요! 음식이 맛있어요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2026년 3월 15일 일요일 인증 수단,긍정
